,xData,poor_simul,midpoor_simul,midrich_simul,rich_simul,round
7835,29.493541029837637,21153.648264129788,57835.05655257426,167046.20355841072,751059.9802672405,29.0
7836,29.777414830900064,21088.15440115727,57854.69662061725,166949.5452176114,750823.3495472979,30.0
7837,30.066923779201257,21005.44942810356,57794.08501873454,166849.20875620114,750495.5270000459,30.0
7838,30.361906677234366,21031.593270364367,57835.33420607261,166748.8622140704,750119.882117859,30.0
7839,30.662205540532792,21064.099044183487,58002.04890005811,166968.34798804653,751434.1132970233,31.0
7840,30.967665719951686,20786.591766779697,58317.84007447332,167491.82802011337,762551.5226023447,31.0
7841,31.27813600065486,20689.69195592985,58628.179624885495,168113.97743909658,772027.9356175298,31.0
7842,31.593468679590288,20964.600677652485,58922.03653845903,168827.5923556692,773201.5965643027,32.0
7843,31.913519623210526,20596.313531673844,58483.67405344051,169604.81872211758,773288.4989721472,32.0
7844,32.23814830715055,20859.996769074532,59049.66108544858,170398.80071527653,773296.8862982248,32.0
7845,32.56721783951809,20645.246908600522,59373.06472771622,171153.0137595488,773299.9170245249,33.0
7846,32.9005949693834,20404.596904932063,59448.39439874146,171813.94276454294,773302.6970873642,33.0
7847,33.2381500819797,20254.318952874626,59385.7509699921,172332.22010514792,773305.5929161494,33.0
7848,33.57975718204344,20456.82884779484,59466.383576893124,172639.07064640083,773308.874876468,34.0
7849,33.92529386663863,20278.80671044314,59151.95864256884,172550.71887574706,773313.815480934,34.0
7850,34.27464128872219,14018.563900210971,58667.18401075666,171468.11512422888,773310.5745094311,34.0
7851,34.62768411261964,13598.240795133797,58024.55088709589,168144.79567196092,773152.6912709698,35.0
7852,34.98431046249392,13288.262806663759,57276.542038730644,161591.96274854965,770358.1853071285,35.0
7853,35.34441186480477,20051.349040573397,56495.66805480223,154214.88917353592,699693.5007222986,35.0
7854,35.70788318567405,19929.923484799074,55773.2240826604,149743.33701860972,695144.1355739554,36.0
7855,36.07462256399274,19600.4979824363,53863.36712953118,145065.7498584325,696873.0721028392,36.0
7856,36.4445313410301,19485.59807908223,53649.792475294424,144689.71624898651,696871.5395419786,36.0
7857,36.81751398723325,19514.824243125302,54034.32420283829,142925.65709745156,696912.7842737703,37.0
7858,37.19347802683835,19559.316185653024,54858.52535198541,142101.163204125,695460.9225495149,37.0
7859,37.572333960850735,19634.933837913013,55881.82669135573,143821.8948823401,695200.3857734108,38.0
7860,37.95399518889268,19614.922518254552,55802.713158559156,147451.839083737,695198.8336682813,38.0
7861,38.33837793036215,19614.933939136437,55747.44045841439,151350.74468375125,695197.7473627792,38.0
7862,38.72540114529571,19590.807482702967,55733.698823045226,152393.13824356388,695207.3506736237,39.0
7863,39.11498645528158,19551.927639950783,55728.070713040084,152548.85668291248,695224.080323021,39.0
7864,39.50705806472626,19509.70341641781,55718.141745346526,152701.61158982496,695244.6818955435,40.0
7865,39.90154268273901,19468.14716798469,55703.422361283476,152850.00705040878,695270.0740521543,40.0
7866,40.29836944586262,19425.46857545886,55683.372598079935,152992.87845499447,695301.3957331202,40.0
7867,40.69746984184674,19359.635788016454,55657.39091792304,153129.28943764517,695340.0577058016,41.0
7868,41.09877763463064,19314.58296988806,55624.84163717846,153258.51988418083,695387.8046569665,41.0
7869,41.502228790675886,19269.64733748305,55585.008424389634,153380.04704382233,695446.7887737597,42.0
7870,41.90776140676566,19223.66605883085,55537.12416604527,153493.5216853876,695519.6548432518,42.0
7871,42.31531563936618,19177.827510655192,55480.36612960979,153598.74096267225,695609.635043661,42.0
7872,42.72483363562671,19131.607731286564,55413.86331572165,153695.6192454685,695720.6481857352,43.0
7873,43.13625946607761,19084.060697083998,55336.7059768305,153784.15767261488,695857.3922927257,43.0
