,structure_backyards
1294,0.013291793970708149
1295,0.0006261134305059202
1296,0.00026212691802055026
1297,0.0
1298,8.709078009224401e-06
1299,2.1157842092393105e-05
1300,0.0
1301,0.0
1302,1.4928547913152644e-05
1303,0.00029712914971878157
1304,7.09637609513814e-05
1305,9.631245184634156e-06
1306,0.002903596043157739
1307,5.381427081851874e-10
1308,2.356473204264802e-06
1309,0.0003612903435416239
1310,0.002223065628717144
1311,0.0032728567424956
1312,1.2821781482219035e-07
1313,0.0003092643232079799
1314,0.0
1315,2.207661863931897e-06
1316,0.0004594806399723363
1317,6.88158726808133e-05
1318,0.0
1319,0.0008592336250598423
1320,0.0004927558849529665
1321,1.9851830608789818e-06
1322,0.0
1323,0.0
1324,0.0
1325,0.00013068791958416762
1326,0.0005403757727643455
1327,0.00011249082836885696
1328,0.0
1329,0.0
1330,1.8197330249489606e-05
1331,0.0003578689968552346
1332,0.19338667749788005
1333,0.035255661153883185
1334,0.000162017038945366
1335,0.00031061556524402377
1336,0.00014719050363609407
1337,1.983102854270909e-07
1338,0.0
1339,0.0
1340,7.408879885478567e-07
1341,0.0006527226341425706
1342,0.11607304671032222
1343,0.004701950673516574
1344,0.018766035884973827
1345,0.0013045215424382982
1346,0.002249454412685031
1347,0.002263889624583527
1348,0.0003159503345451133
1349,4.9487634819353445e-06
1350,0.0013227700137505296
1351,0.0006100597011489631
1352,0.00014584622746999717
1353,6.121634664047337e-05
1354,7.340944837934073e-06
1355,0.00011714332814488214
1356,0.0014151782424432807
1357,0.003838350304866361
1358,0.005451202761150147
1359,0.0002754011315615843
1360,0.0
1361,2.365349744485437e-06
1362,0.0004810440508152863
1363,0.00016174872742854776
1364,1.6367617964596715e-10
1365,0.0
1366,0.0
1367,4.015269866185527e-06
1368,0.017313750364207764
1369,0.057473920513968546
1370,3.5174322761492526e-05
1371,0.0022804291633478522
1372,0.00040059923064292345
1373,5.889118029768462e-05
1374,4.297028890862797e-08
1375,0.0
1376,4.15793064361372e-05
1377,7.477501112634004e-06
1378,0.00020642236857599183
1379,1.7702166896515882e-05
1380,7.705708758209112e-06
1381,0.0007827607027565161
1382,0.0002887849327203066
1383,0.0
1384,0.0
1385,9.01108963980485e-07
1386,1.7041585235533567e-07
1387,0.00040120759889479074
1388,2.305459769713407e-05
1389,0.0
1390,9.347439550596653e-07
1391,0.056360321424932136
1392,0.044044911166101965
1393,0.00011586577334782148
1394,0.00018416991249010697
1395,4.9871999429720315e-09
1396,0.0
1397,0.0
1398,0.002458489181525836
1399,1.0567606019987116e-05
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,8.671919998406018e-08
1409,7.357251297425527e-05
1410,0.00038162606661715676
1411,0.0009963749728007457
1412,0.0016687956291017664
1413,0.00016502978517390625
1414,0.0
1415,8.250300692185283e-05
1416,0.0016023611782956082
1417,0.004247287074249089
1418,0.005315269230598609
1419,0.003160085178099565
1420,0.0031680168807953777
1421,0.0013221659789399533
1422,6.614988158187387e-05
1423,2.794790746137977e-05
1424,0.00012274412755970514
1425,0.00161304739475711
1426,0.0031522555433499562
1427,0.00016865497153284372
1428,0.0
1429,0.0
1430,0.0
1431,5.741127428885006e-07
1432,0.0006825690940282391
1433,0.0
1434,0.0
1435,8.30269512516364e-09
1436,0.08579885380607678
1437,1.5957573449260574e-08
1438,0.0
1439,0.0
1440,0.00015295548192395363
1441,1.639544737814441e-05
1442,1.4858920277384135e-06
1443,0.00014871664191005044
1444,0.0
1445,0.00023819404121340238
1446,0.010732384701012216
1447,0.00047940108433038194
1448,0.00037122344852234557
1449,0.0004574414727626135
1450,0.0014929971161211418
1451,0.00029788039184755407
1452,3.563655073156665e-08
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.003190134787443213
1458,5.288662212212506e-05
1459,7.291026104607795e-08
1460,0.0
1461,3.2956093215776055e-05
1462,0.0022959324696780184
1463,0.0005810403778833053
1464,0.0009618664031457474
1465,3.2260983324414746e-06
1466,1.044457342490628e-06
1467,0.0
1468,0.00015642710160653623
1469,0.0
1470,0.0
1471,8.548154399945043e-08
1472,0.0012159480759474258
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,4.848800761769017e-05
1478,0.0
1479,0.0
1480,6.865027693665529e-07
1481,0.0010692490795026278
1482,0.0009308304693448652
1483,0.0042084548419356535
1484,0.025328423279760953
1485,0.03955514503341262
1486,0.035264159266154296
1487,0.0
1488,0.0022413181941901344
1489,0.002922260538017478
1490,4.985200957678875e-07
1491,0.0
1492,1.6657706744850808e-07
1493,6.549334550372232e-08
1494,0.047613037187834474
1495,0.04442418261647066
1496,0.00036753657138896074
1497,0.009749480579576386
1498,0.013590632982589593
1499,0.0018195510550484885
1500,0.0010661363886768193
1501,0.0028281225265616703
1502,0.0014874980469575954
1503,3.570352118763039e-05
1504,0.0005035630812207682
1505,0.0022417644887421095
1506,0.004403582007768627
1507,0.012168860375680653
1508,0.011511492310942041
1509,0.00805176372528774
1510,0.0009731022133274972
1511,8.737182143980873e-09
1512,0.0
1513,0.0
1514,0.0
1515,4.0408681194193626e-05
1516,7.096086503113219e-05
1517,1.3214261244136425e-06
1518,0.0
1519,0.0
1520,0.0
1521,0.03222559582386609
1522,0.0
1523,0.00019394158045633536
1524,0.0024710662926479597
1525,3.404497138233231e-05
1526,0.0
1527,0.0
1528,0.0
1529,0.0
1530,1.4089513800848207e-05
1531,4.475361266565585e-09
1532,0.0
1533,2.936933416819096e-05
1534,0.0007679113102014779
1535,3.197866979197429e-06
1536,0.0
1537,0.0
1538,2.9224046853256496e-07
1539,0.0010026111761113152
1540,0.00010652158338398323
1541,7.922216253275162e-05
1542,0.0
1543,7.778697737897098e-06
1544,4.642811162802845e-06
1545,0.027096996299362665
1546,0.00023812656116423912
1547,3.136377895647268e-06
1548,0.0
1549,0.0
1550,0.003054933638766806
1551,8.429165552257116e-05
1552,9.191761765454149e-07
1553,3.9851230423459266e-05
1554,2.2192201292193513e-09
1555,0.0
1556,0.0
1557,4.658987437840707e-08
1558,1.3811753716909992e-06
1559,1.6719776005603224e-05
1560,0.0
1561,0.0
1562,1.4660737405900847e-06
1563,1.150552442719524e-05
1564,0.0015258705171847604
1565,6.308009331933329e-06
1566,2.7835786629716992e-05
1567,0.000837082432894735
1568,0.0030908023322656435
1569,0.0024006162422416906
1570,4.1708742555905925e-05
1571,0.003543508455457126
1572,0.003768225016413529
1573,0.0008338685778488403
1574,0.00010621453669469126
1575,0.00283517787059292
1576,0.0011586784372412786
1577,0.0030203509891367475
1578,0.0025388725036525153
1579,3.4607116011350695e-05
1580,6.361159214958891e-06
1581,0.0
1582,5.012412000217821e-07
1583,0.0
1584,0.0007313140028526138
1585,0.00012020809828949374
1586,0.0
1587,5.945963853907169e-07
1588,0.12120168673367251
1589,0.00047410123925873017
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,5.3919639129819744e-05
1596,4.415217555197368e-06
1597,0.0010051839623047545
1598,0.0019629328362564527
1599,0.005756577601504166
1600,0.00035809400061393364
1601,0.0002733662507820832
1602,5.3114587813138015e-05
1603,0.00012474650057961922
1604,0.00020948624822576638
1605,2.114543754619308e-08
1606,0.0
1607,0.0
1608,0.00017424443646990148
1609,0.0008770884790666272
1610,0.0
1611,0.0
1612,0.0
1613,0.0018801951069497662
1614,0.0012765557074586728
1615,1.6563136169248858e-09
1616,0.0021662507367526604
1617,0.0
1618,0.0
1619,4.3294813511093557e-07
1620,3.926066299537066e-07
1621,7.2149188784274215e-06
1622,0.00020777900828846543
1623,0.000334537454852104
1624,0.00394385454791507
1625,5.938051049712188e-05
1626,3.6697642249735236e-06
1627,0.0
1628,2.8245675194307953e-05
1629,0.0
1630,0.0
1631,0.0
1632,0.00011231746600662646
1633,8.391008402261964e-06
1634,0.0007371688239856342
1635,0.0001026384137652576
1636,0.02159146625826941
1637,0.025336776046594633
1638,0.02899616919681193
1639,0.00018662006333504134
1640,0.0
1641,0.0001541466159215516
1642,0.0
1643,0.0
1644,0.0
1645,8.493039603002104e-06
1646,0.0022829403980050675
1647,0.0794796291646798
1648,0.01446378922764106
1649,3.235915704920168e-06
1650,0.005847191086287488
1651,0.012255813186490496
1652,0.012959513776595126
1653,0.0014243677082719731
1654,0.0017140803618268757
1655,0.007664539116214409
1656,0.006649779182486699
1657,0.004115093138228409
1658,0.0021288849959517644
1659,5.374572048716086e-05
1660,0.0002310272886199949
1661,0.00348203291113059
1662,0.00015615140340013054
1663,2.3212812824788045e-05
1664,1.4628445115160274e-05
1665,0.0
1666,0.0
1667,0.0
1668,0.0
1669,5.59613514097216e-07
1670,0.0
1671,0.0
1672,5.786907827329852e-05
1673,0.051250656610481234
1674,2.0537763719738838e-05
1675,0.0018893115400404018
1676,0.002548117881936886
1677,0.0006299527270412803
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,2.6978480271837292e-05
1683,0.0
1684,0.0
1685,0.0
1686,1.9184430297852066e-06
1687,7.282108447875054e-07
1688,0.0
1689,0.0
1690,2.628784179860242e-07
1691,0.0006310672298825843
1692,0.0008213831209805623
1693,0.0014202979756861166
1694,6.156554104800304e-05
1695,3.398632119402419e-05
1696,3.531069780416133e-05
1697,0.0007948765641419746
1698,0.012910461849004618
1699,0.004668847755088436
1700,3.599247037619378e-05
1701,7.035941756832407e-05
1702,0.007254545229769722
1703,0.0014377212843795979
1704,0.0003451985249104589
1705,2.03161505846456e-05
1706,8.172103123296234e-06
1707,0.001673612487494569
1708,0.0008751858315154521
1709,0.00046112346463992053
1710,0.0004264044271175507
1711,1.486805440553211e-07
1712,0.0
1713,8.248284228765523e-07
1714,0.0002921458361572535
1715,0.0012436011060002019
1716,0.0011490768685201846
1717,8.00435584538935e-08
1718,0.0004154601079669174
1719,0.00260050169157997
1720,0.0021625667372362762
1721,2.2179536614679306e-05
1722,2.142797375094173e-05
1723,0.0004739773899391838
1724,0.0033931587099337635
1725,0.0036776780623868867
1726,0.0003005879435992007
1727,0.0007491828482864308
1728,0.000741755253064283
1729,0.0007057692892830437
1730,0.0009760283288924633
1731,0.00044310449856697096
1732,0.00012822841535931032
1733,0.00010638931025492454
1734,0.0004187974189391655
1735,7.567368774690458e-05
1736,2.4378119254430545e-05
1737,0.0011738938746137456
1738,6.647426221449591e-05
1739,2.6925596218286246e-09
1740,0.038746318227153145
1741,0.060475064621081764
1742,0.0006056111584421392
1743,0.0003212002239264223
1744,8.881310985244731e-06
1745,0.0
1746,0.0
1747,1.1035146299022675e-06
1748,0.0003963795567956731
1749,7.780809994998837e-06
1750,7.115342857165108e-07
1751,0.004472901554565481
1752,0.0005738603507114809
1753,1.1633866163144972e-08
1754,0.0
1755,0.0
1756,4.945894541916127e-11
1757,3.883855875831398e-09
1758,0.0
1759,0.0
1760,0.0005458773596042077
1761,7.858109257749065e-05
1762,0.0
1763,4.785377798735327e-06
1764,0.00024392778883665676
1765,0.004815543927058159
1766,4.666638801229775e-05
1767,0.0
1768,0.0033021952011282
1769,6.128929005644912e-05
1770,4.203992051324541e-07
1771,8.280081737798894e-05
1772,0.0
1773,0.0
1774,0.0
1775,9.57417296216361e-06
1776,0.0002665814835255289
1777,0.004571149045674769
1778,1.5918217041512356e-05
1779,0.0005483145684619659
1780,5.5664901644161176e-05
1781,0.0
1782,0.0
1783,9.14878825113087e-07
1784,4.254823209754269e-05
1785,0.0005669798450955222
1786,0.0015792803432389724
1787,0.0
1788,0.12216363903570807
1789,0.09292759374716991
1790,0.0
1791,2.1754741089673476e-05
1792,0.0
1793,7.048838782176115e-05
1794,0.0
1795,1.8425657505549933e-08
1796,0.0
1797,0.0
1798,0.0006779498612006399
1799,0.06628430767746847
1800,0.13779410767524256
1801,0.006434200299678734
1802,0.0
1803,7.563492551316848e-07
1804,0.001363216911821497
1805,0.006354334232717101
1806,0.0150826908234832
1807,0.009231020144363764
1808,0.00026804720499569993
1809,0.0
1810,1.7709675960383103e-06
1811,2.182549804006778e-08
1812,0.0
1813,4.608117951072688e-05
1814,0.001414059412437838
1815,0.0006656058227052465
1816,2.3087599325797792e-05
1817,0.0
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,5.032459946424051e-09
1823,2.6295946648035478e-05
1824,0.0
1825,0.019845786164430126
1826,0.04684054305511562
1827,0.002049157706023297
1828,0.0004532823569055056
1829,0.0014390164940931759
1830,3.1163140439506724e-05
1831,0.0
1832,1.8677310971446867e-06
1833,3.421831071958635e-05
1834,0.0008066055770669516
1835,8.594869032972956e-06
1836,0.0
1837,0.0
1838,0.0
1839,0.0
1840,0.0
1841,2.3055922842660963e-07
1842,0.0
1843,1.0143951715681649e-07
1844,0.0004668831874166069
1845,9.724834020384734e-07
1846,0.00016838778655678025
1847,1.599400661409756e-05
1848,5.1662858510888764e-05
1849,1.0517952628513994e-05
1850,0.005194484591796496
1851,0.0018967510190673466
1852,0.007773101729349823
1853,0.0031298289651807095
1854,0.0003000492651617657
1855,0.00031234263402843025
1856,0.004592098246092728
1857,0.002867737054852588
1858,0.002449756655469645
1859,2.8169265541174926e-05
1860,0.00017473434373963575
1861,7.368148795649361e-06
1862,5.6041077635109106e-09
1863,0.0
1864,1.5994340384171416e-06
1865,0.00015516872657748697
1866,0.0001709035261708094
1867,4.09449611066014e-07
1868,1.2228225590991121e-06
1869,0.0
1870,0.000996885111311534
1871,0.0036011949621844955
1872,7.232171970458843e-05
1873,1.8967806770976035e-06
1874,6.786865712513932e-05
1875,0.0002147631786275815
1876,0.0002167597328904692
1877,0.0019278301818872912
1878,0.004763864124186105
1879,0.0009912731411827111
1880,0.00043862998972570705
1881,0.00033849538099935665
1882,0.00030861454741599895
1883,1.3644885265247332e-07
1884,0.00023317808492875786
1885,3.546815696188794e-05
1886,0.00013238854765982994
1887,0.0007410683699063662
1888,6.523622523486648e-05
1889,0.0012654499396351567
1890,0.00036225569344455045
1891,0.00022440368947528361
1892,0.014962211051219596
1893,0.004173170807552098
1894,0.00024964303707985684
1895,4.770949310454671e-07
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,0.0
1903,5.636293252356576e-05
1904,0.009406718350312492
1905,0.00010113458265871884
1906,2.025051176699426e-05
1907,0.0
1908,1.3449502290233352e-07
1909,0.0
1910,0.0
1911,0.0
1912,7.475672130954227e-05
1913,0.0007242439845707521
1914,0.0
1915,5.357043388546382e-06
1916,0.0002382800190527622
1917,0.0019231189119585789
1918,0.0
1919,0.0
1920,4.821797760317567e-06
1921,0.004668516578970548
1922,0.003185012664653459
1923,0.0005724856505981086
1924,3.0715688678906893e-07
1925,0.0
1926,1.8296537248592672e-05
1927,0.0
1928,1.0520837329722449e-06
1929,0.002249582064684547
1930,0.0015229219669409056
1931,0.0009335511524477277
1932,8.644600430361557e-07
1933,0.0
1934,0.0
1935,1.370685061497052e-06
1936,0.00031907937910544826
1937,0.00016898821502720732
1938,0.0
1939,4.057596951893069e-05
1940,0.0927278393636341
1941,0.2673861178224644
1942,2.329096234768326e-05
1943,2.033890079264989e-07
1944,5.92760719001647e-08
1945,0.000395389439575316
1946,2.0468444299757296e-06
1947,0.00021240074201576097
1948,4.824749579353551e-05
1949,0.0
1950,0.0006665593090076602
1951,0.0
1952,0.02808748292950553
1953,0.07284055778523675
1954,0.0746830263489169
1955,0.022395232012073506
1956,0.018115319468305233
1957,1.773338475335736e-05
1958,0.0004168706365126684
1959,0.0013606715758054534
1960,0.001830230421052281
1961,0.00028739690836355954
1962,0.0001577606804259384
1963,2.9940378332357096e-05
1964,2.352426632125955e-05
1965,1.7592597264758288e-05
1966,2.1127458570232645e-06
1967,0.00022485870402494715
1968,0.00028857958705035734
1969,9.440050072166415e-06
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,2.7098252829216293e-05
1976,0.0
1977,0.0
1978,0.0014834414573061945
1979,0.06187127098230594
1980,0.0010115788947467298
1981,0.0014915778567213293
1982,0.0029407853162488136
1983,0.001311052461678668
1984,0.0016203257262379623
1985,0.001657016805396821
1986,0.0031922496391192288
1987,0.0006887714821770763
1988,9.00124316642614e-05
1989,1.7619948631926682e-05
1990,8.06319492715713e-06
1991,0.0
1992,0.0005267545653728807
1993,0.0013908271026958348
1994,0.0003357224799625103
1995,2.989055597761579e-07
1996,0.00018636008126441195
1997,2.0119075709990284e-05
1998,6.11476057582408e-05
