,structure_informal_settlements
21341,0.0
21342,0.0
21343,0.0
21344,0.0
21345,3.3158689587100086e-05
21346,0.0
21347,0.00012545127789696182
21348,1.6248192621014139e-06
21349,9.320468304843313e-09
21350,0.0
21351,0.0
21352,0.0
21353,3.1732072360411066e-05
21354,0.00021669212620130778
21355,0.0001497863530188189
21356,0.00026969900663693875
21357,0.0004522116613405988
21358,0.0
21359,0.0
21360,6.241500088701787e-06
21361,6.222074314832186e-05
21362,0.0003620044372768815
21363,5.721627895230657e-10
21364,0.0
21365,0.0
21366,0.0
21367,0.0
21368,0.007319650790785388
21369,0.0006185598041889271
21370,0.00013577522331279957
21371,0.000523910862024026
21372,6.519090151680711e-07
21373,1.9019385989063565e-09
21374,0.0003423301367390809
21375,0.0057994135919480615
21376,0.0
21377,4.8254791801497846e-08
21378,0.0022931641006404746
21379,0.0
21380,1.2748826570994143e-05
21381,0.0
21382,0.006034107207339862
21383,0.010229089672937501
21384,5.95292415484672e-05
21385,5.5099485039659646e-08
21386,1.7157515608954114e-05
21387,2.4131668822418804e-06
21388,0.0
21389,0.0
21390,0.030841422770117345
21391,0.12902009513921422
21392,0.004226336368364477
21393,0.00036023554264043794
21394,0.0
21395,0.0007339534912645387
21396,0.00020609632731605074
21397,9.637308761471764e-05
21398,0.0
21399,0.0
21400,0.003986321711339608
21401,3.534385033937681e-05
21402,0.0
21403,0.0
21404,0.0
21405,0.0
21406,0.00012059298146524481
21407,0.0
21408,0.0
21409,0.0004260318532992628
21410,7.517530018235903e-05
21411,0.0
21412,0.0
21413,0.0
21414,0.0
21415,0.0027143194971403447
21416,9.543016556190761e-05
21417,0.0
21418,0.0
21419,0.0
21420,0.0
21421,0.0
21422,1.583637627494532e-05
21423,7.364496870206004e-05
21424,0.00014696449504392214
21425,0.0
21426,0.0
21427,0.0
21428,0.0
21429,0.0
21430,0.0
21431,0.0
21432,0.0
21433,0.0
21434,0.0006782834026310565
21435,0.00020338966084829395
21436,0.0
21437,0.0035076125643627404
21438,0.00018994128116486255
21439,1.5505969035261747e-05
21440,0.0009446462769027321
21441,0.0
21442,6.819981172596221e-07
21443,2.885894140025741e-08
21444,0.0020052521318951267
21445,0.00032156294957080817
21446,9.678100473578237e-05
21447,0.00018780414166583937
21448,4.831645563457081e-07
21449,3.436412950149246e-05
21450,0.0005497312521048704
21451,0.00018617948404748926
21452,0.005303967112273335
21453,0.0019262961464075424
21454,0.00020166579157230872
21455,0.002066455544020599
21456,0.0
21457,1.1717815456297044e-05
21458,0.0048530729340258765
21459,0.004578377530740778
21460,0.0004962762656569366
21461,0.0028198773381106004
21462,0.0013568859453072565
21463,2.2084710536858968e-05
21464,0.0
21465,0.0
21466,0.0
21467,0.1226471120774857
21468,4.484763189138645e-06
21469,0.0003784084984642368
21470,0.0030872353632141075
21471,0.00895268943708932
21472,0.0010561224097251575
21473,0.0026379108457030786
21474,9.8845207755042e-05
21475,1.7368606340140861e-06
21476,0.0
21477,0.0001703747486057217
21478,0.002144769420365827
21479,3.600038908407293e-08
21480,0.0
21481,0.0
21482,0.0
21483,3.8488431693825064e-07
21484,4.084148614600892e-05
21485,0.0
21486,0.0
21487,0.0
21488,0.0
21489,0.0005470529856634326
21490,0.0
21491,0.0
21492,0.0
21493,1.4526725184024273e-05
21494,0.000911908811673762
21495,0.0
21496,4.790159209626192e-05
21497,0.0002787288149583973
21498,0.0001518084018118448
21499,0.0020088015860247007
21500,6.737953461174149e-06
21501,0.0
21502,7.202869489687768e-05
21503,2.885805560501735e-05
21504,0.0
21505,0.0
21506,0.0
21507,0.0
21508,2.3861913121763254e-05
21509,2.6438285932973513e-05
21510,0.0
21511,0.0
21512,0.0
21513,1.991464235553477e-06
21514,0.0009465221138673934
21515,0.00265494038207508
21516,0.006477070506739307
21517,0.00036112615258680845
21518,0.0008259771319504141
21519,1.3591873273353223e-06
21520,1.375397751787476e-08
21521,0.0003693356544952085
21522,0.0006688482334056052
21523,0.0008424803676015847
21524,0.0
21525,0.0
21526,5.062710379341978e-06
21527,3.914128524442528e-07
21528,5.702121859184127e-06
21529,0.0
21530,0.0002894310702357115
21531,0.0
21532,1.4119053269365218e-06
21533,0.000710669044711843
21534,0.006257137040586776
21535,4.952781252432259e-06
21536,0.0
21537,0.0023091979448805794
21538,9.940467518833791e-06
21539,0.0
21540,6.16162868396355e-07
21541,1.5996416656548385e-05
21542,0.00020893468006639453
21543,0.0006901709412484604
21544,0.0
21545,0.0
21546,0.023030002277605675
21547,0.0012121334105651583
21548,0.0
21549,1.340147461814088e-05
21550,0.0011636177658523727
21551,0.0019630983400197384
21552,0.0032124986342524186
21553,0.00015422699095953612
21554,0.0
21555,0.0
21556,0.0
21557,0.00038253381238903745
21558,0.0007882149453759028
21559,1.1586192836977545e-07
21560,0.0
21561,0.0
21562,0.0
21563,7.699500968731421e-07
21564,7.110379548862349e-05
21565,0.0
21566,0.001225147882991498
21567,0.00011229907653020034
21568,1.1351381881000101e-05
21569,0.0
21570,0.0
21571,0.0004096578164367363
21572,0.0
21573,0.0
21574,0.008085846073757324
21575,0.005616521786978111
21576,1.4671275857611492e-05
21577,0.0
21578,0.0
21579,1.1777160594877223e-09
21580,9.79668431028109e-08
21581,0.0
21582,0.0
21583,0.0
21584,0.0
21585,1.6915939553618166e-10
21586,0.0008222437895119648
21587,0.0005444098404669695
21588,0.0
21589,9.717451768984209e-07
21590,0.00020969454927203187
21591,0.00012603706865089835
21592,0.01410864265864213
21593,0.006043263844589127
21594,0.0004717967034901259
21595,0.0002463072991996412
21596,0.0
21597,1.0836870242387822e-06
21598,0.0006051002632280688
21599,0.009293376970360189
21600,0.004812484912883187
21601,3.385171575669573e-05
21602,1.8532836373073444e-05
21603,8.560923037757846e-06
21604,0.0
21605,0.0
21606,0.0
21607,0.0
21608,3.4761882366487243e-07
21609,0.0
21610,3.8009690371046627e-06
21611,6.598036933880535e-05
21612,0.005982634696397688
21613,0.004372839035975424
21614,0.005826198021002058
21615,0.0005054970468069718
21616,0.00047444917691457115
21617,4.7559932113610746e-05
21618,0.0
21619,0.0
21620,2.4993571147834613e-05
21621,0.0
21622,0.0
21623,0.0
21624,0.015477758319168769
21625,0.0
21626,0.0
21627,1.6476262916961568e-07
21628,0.0031825141697744658
21629,0.0016762783087834344
21630,9.099638058081701e-08
21631,0.0
21632,0.0
21633,0.0
21634,0.0
21635,0.0005754304600368064
21636,0.0011833764770313848
21637,1.2562103001328183e-05
21638,0.0
21639,0.0
21640,0.0
21641,0.0001669882974590952
21642,0.0
21643,0.00031216187901646317
21644,0.0
21645,0.0
21646,0.0
21647,0.0
21648,0.0003791968848762115
21649,0.00046458803934348197
21650,0.0
21651,5.397694121610725e-05
21652,0.00011105186835261203
21653,0.003062169212103323
21654,1.4930102105676769e-05
21655,0.0
21656,0.0
21657,0.0
21658,0.0
21659,9.314213639258706e-06
21660,2.639178615271618e-05
21661,0.0
21662,0.0
21663,0.0
21664,0.0012882092616965323
21665,0.00016269478260284604
21666,3.057980461284786e-06
21667,0.0015367090503251302
21668,0.009330069984282032
21669,0.0034710197995352124
21670,0.006432274998571427
21671,0.030951290328741516
21672,8.701616229129021e-06
21673,3.1295786399264294e-06
21674,2.6273164348094684e-05
21675,0.00015053745183311998
21676,0.00035569829353835773
21677,0.0024605523377668713
21678,0.00042828681945689383
21679,0.0002284452382202726
21680,0.0
21681,1.2319265891309325e-05
21682,0.0006211880237308945
21683,1.5220637593987017e-05
21684,0.0
21685,0.00026266506311273236
21686,0.0
21687,1.0272801666961994e-06
21688,0.00011267935813502352
21689,0.017700254809502162
21690,5.595810120816401e-06
21691,0.00010642338173275732
21692,1.8287374062645169e-06
21693,0.0
21694,0.0
21695,0.0
21696,0.0
21697,0.0
21698,0.0
21699,0.006645131193234208
21700,0.0
21701,0.0
21702,0.0
21703,3.994302793524134e-08
21704,0.0013868686256051689
21705,0.00028142742661371495
21706,0.0
21707,0.0
21708,0.0
21709,0.0
21710,0.0
21711,1.019884804274258e-05
21712,0.0004360297400609494
21713,1.0282076322115345e-07
21714,0.0
21715,0.0
21716,7.490358790426718e-05
21717,0.0
21718,0.00017425138452294001
21719,0.00011741739614790493
21720,0.0
21721,0.0
21722,0.0
21723,0.0
21724,5.7701159997020856e-05
21725,0.0
21726,0.0
21727,0.0
21728,3.5804438841224725e-06
21729,0.0012403940196155088
21730,2.972094830431808e-09
21731,0.0
21732,7.690997746948944e-05
21733,0.0
21734,0.0
21735,2.0499784163208124e-05
21736,0.00112001359107145
21737,1.4492846674337065e-05
21738,1.9059152830961152e-05
21739,1.7093597734622049e-06
21740,0.0006991919227514819
21741,0.0023160301791295274
21742,0.0011601568920501391
21743,0.00011214527330211123
21744,0.0005566525648714667
21745,0.0013276441606505872
21746,0.0019871626087868397
21747,1.1463197230352198e-05
21748,0.0
21749,1.3880381687623274e-10
21750,9.598661995445099e-05
21751,0.0035592464196622722
21752,0.003145453241760926
21753,4.948489163858756e-09
21754,0.0
21755,8.034428744585835e-05
21756,0.0
21757,0.0011792178206915546
21758,0.0
21759,3.102239012468069e-09
21760,0.0004260662108860764
21761,0.0003693059875516516
21762,0.0
21763,0.0
21764,0.011068056965996722
21765,0.0003390139966077571
21766,6.873289151888035e-07
21767,0.0
21768,0.0
21769,0.0
21770,0.0
21771,0.0
21772,0.0
21773,0.0
21774,0.00042120380932943494
21775,0.021249445525169563
21776,0.0
21777,0.0
21778,0.0
21779,0.0
21780,0.00027480713619994175
21781,2.9755894353508333e-06
21782,0.0
21783,0.0
21784,0.0
21785,0.0
21786,0.0
21787,0.0
21788,0.0
21789,0.0
21790,0.0
21791,3.781442714721404e-05
21792,0.0
21793,0.0
21794,0.0
21795,0.0
21796,0.00026802613132466115
21797,0.00015320310178507974
21798,0.0
21799,0.0
21800,0.0
21801,1.4734200252717825e-05
21802,1.7991192424973966e-05
21803,0.0
21804,0.0
21805,0.0
21806,3.033532228234818e-06
21807,8.076087248857436e-06
21808,0.0
21809,1.722514458224973e-05
21810,0.0
21811,4.717379538030087e-06
21812,1.3225944794553525e-05
21813,0.0
21814,0.0
21815,1.944607465695115e-05
21816,0.00013738710061097785
21817,4.310785050552038e-05
21818,0.0
21819,4.217302042464879e-06
21820,0.0006131944974565402
21821,0.0
21822,0.0
21823,0.01236089505412779
21824,0.0016918442424272843
21825,0.0
21826,2.6863151170374487e-05
21827,0.0001879491501368542
21828,0.0001315389042354399
21829,0.002660518969997651
21830,0.01396736889838081
21831,0.0007868440885625335
21832,0.009973952524364142
21833,0.0016538739126170485
21834,0.0008059455174166916
21835,0.0002067553004676413
21836,0.00012235618981630678
21837,0.0
21838,0.0010155908187073682
21839,0.0
21840,0.0
21841,6.288047655094317e-08
21842,0.18368178396873241
21843,4.442939590250708e-05
21844,0.0
21845,0.0
21846,0.0
21847,0.0
21848,0.0
21849,0.0
21850,0.0
21851,8.114178447641895e-05
21852,0.17384212651786488
21853,1.0665059518104478e-07
21854,0.0
21855,0.0
21856,0.0
21857,4.794005555204573e-09
21858,1.0700782668275447e-07
21859,1.856544953339141e-05
21860,0.0
21861,0.0
21862,0.0
21863,6.107777697164462e-06
21864,9.57692525849854e-05
21865,5.232556376416333e-06
21866,0.0
21867,0.0
21868,0.0
21869,0.00014602152738057192
21870,0.0003014295163910241
21871,0.0
21872,0.0004877501922009855
21873,0.0033066515599895403
21874,0.0
21875,0.0
21876,0.0
21877,0.0
21878,0.0
21879,0.0
21880,0.0
21881,0.0
21882,0.0
21883,0.0
21884,5.163501586512783e-05
21885,0.0
21886,0.0
21887,0.00012033545380080822
21888,0.0007376057626794516
21889,1.972591591257552e-05
21890,0.0
21891,0.0
21892,0.0
21893,0.0
21894,0.000389957479868036
21895,3.4310326971129813e-06
21896,0.0
21897,0.0
21898,0.0
21899,0.0
21900,0.0
21901,0.0
21902,9.656314657912816e-06
21903,3.577624212837173e-05
21904,0.0
21905,0.002455580819929461
21906,9.237160707131412e-05
21907,0.01044635266419131
21908,2.4056908019979394e-07
21909,0.0
21910,0.0
21911,0.0
21912,0.0
21913,0.00019452840766290896
21914,0.0003992404057384798
21915,0.0
21916,1.1381285979040828e-06
21917,0.07917078865807693
21918,8.231054550651974e-06
21919,0.00023615759825095203
21920,0.00022928407131097292
21921,8.973225399822409e-05
21922,1.1112280851285121e-08
21923,1.6366790244797352e-06
21924,1.706094615002035e-07
21925,0.0
21926,0.00030779529048412
21927,0.3133535612845296
21928,0.0001363748226885961
21929,0.00011392781395883949
21930,1.2298978850665424e-05
21931,3.342649320643802e-07
21932,8.552152594792695e-07
21933,0.00011961886554522925
21934,6.687960126802561e-05
21935,0.0
21936,0.0
21937,0.0
21938,0.0009258334930439977
21939,4.7503957721242887e-07
21940,1.5813258305573584e-06
21941,0.0
21942,0.0
21943,0.0
21944,0.0
21945,0.0002609547589606589
21946,0.0
21947,0.0
21948,0.0005511389047671587
21949,0.00015283202624715326
21950,1.8049230331029674e-07
21951,6.284503322302874e-08
21952,0.0
21953,3.358944052955468e-08
21954,2.701215558007127e-06
21955,0.0
21956,0.0
21957,0.0
21958,0.0
21959,0.00023928682013907423
21960,0.0
21961,0.0
21962,0.0
21963,7.216219636722655e-07
21964,0.0011906892819881726
21965,0.0015187020995820278
21966,0.001855380881378693
21967,0.003991989406533956
21968,0.005637633224824572
21969,5.451333413417826e-10
21970,0.0001533403492923675
21971,8.416557886998358e-06
21972,0.0
21973,0.0
21974,0.0
21975,0.0
21976,0.0
21977,0.0
21978,0.0
21979,0.0
21980,0.0
21981,0.0
21982,0.0008808966040284179
21983,0.0007614883292214406
21984,0.0
21985,2.1181880492792723e-05
21986,0.0
21987,1.5184331934745861e-05
21988,0.0011546571322929309
21989,0.00020751936517008075
21990,0.0
21991,0.0
21992,4.3310001130013e-08
21993,0.014580948248301914
21994,5.8952912084400296e-05
21995,2.8306675470490402e-06
21996,2.8104306593333008e-05
21997,6.681288017558856e-08
21998,0.0014450465719471153
21999,0.0006167434200902849
22000,0.0
22001,0.060366534251099974
22002,0.23011083521516548
22003,2.358221207328051e-08
22004,1.803192075473782e-05
22005,0.018494984217556555
22006,0.010052226442926365
22007,0.005226572039819476
22008,0.011407320688460645
22009,0.005598894277185889
22010,0.0010867557672028796
22011,1.3815667554693597e-05
22012,0.0
22013,0.000880013521404785
22014,3.510073564225689e-06
22015,0.0
22016,0.0
22017,0.0
22018,0.0
22019,0.0
22020,1.379723840551798e-06
22021,0.0
22022,0.0016784030678208511
22023,0.00024219789815228286
22024,6.8772639261873e-05
22025,0.00044206615792642765
22026,0.0003952449911443753
22027,1.4890159186886837e-06
22028,0.0
22029,0.0
22030,1.4496351213223166e-08
22031,5.747437085233809e-07
22032,0.0004134389005968424
22033,0.0
22034,0.0
22035,1.612619587707852e-09
22036,4.624118847047789e-05
22037,0.0006341191556017768
22038,0.0001667517598068768
22039,0.0
22040,5.391559187006921e-08
22041,0.003362304440065625
22042,0.0
22043,7.995654477303765e-07
22044,0.0005426440229854096
22045,3.394967604457944e-05
22046,0.0
22047,0.0
22048,0.0
22049,0.0
22050,0.0
22051,0.0
22052,0.0
22053,0.0
22054,0.0
22055,0.0029482040060011165
22056,0.003004615005487313
22057,0.0
22058,0.00014129662234339056
22059,0.0
22060,0.0
22061,0.000864845808582194
22062,0.0
22063,0.0
22064,0.0
22065,0.0
22066,0.00018339019636699473
22067,1.2418667778434835e-05
22068,0.0
22069,1.495160830564598e-06
22070,0.0034291838528081407
22071,0.0027949893070079532
22072,0.00097914958625214
22073,0.0
22074,0.07578908513835186
22075,0.1139184217726135
22076,0.0
22077,0.0
22078,3.8963464437450597e-07
22079,0.004547560179606544
22080,2.1268956780053025e-06
22081,1.850774784521416e-07
22082,2.1150315386923347e-05
22083,0.002073504862369544
22084,0.007813206893887016
22085,0.0006795855700317097
22086,0.0006432674702511913
22087,0.0005862177569169203
22088,0.0
22089,0.0
22090,0.0
22091,0.0
22092,0.0
22093,1.9973030591553894e-05
22094,0.0
22095,0.013457925522980332
22096,0.0034013387519115728
22097,0.004450764234087219
22098,0.004228010639548019
22099,0.000120207596801445
22100,1.1848925311344186e-09
22101,0.0
22102,0.0
22103,1.3844266210552226e-08
22104,4.735572308321511e-05
22105,0.003955722165837493
22106,0.0
22107,0.0
22108,4.938791489460061e-11
22109,4.899338340383084e-08
22110,4.277651895276029e-06
22111,0.0004525401283680484
22112,0.00011813693571670108
22113,0.004019490386425994
22114,0.004963888479580578
22115,0.006529825888182535
22116,0.002008828123554638
22117,0.001253846267007239
22118,0.01671875911429809
22119,0.009512563705739364
22120,0.0029800677328043063
22121,0.05235568910775364
22122,0.0
22123,0.0
22124,0.0
22125,0.0
22126,0.0
22127,7.521003539775576e-08
22128,3.7834322087314885e-05
22129,0.00014800261020086794
22130,0.0
22131,0.0004804358182025539
22132,0.0
22133,0.0
22134,0.0011880370777182226
22135,0.00019891475628110132
22136,2.4297050823852872e-05
22137,0.02489765843151972
22138,0.023600726568456055
22139,0.0025920475652336477
22140,0.03000565380178455
22141,0.0023529296459829947
22142,0.0060633749954816605
22143,0.0019813124072424865
22144,1.5190263065848378e-05
22145,1.0745242657571902e-05
22146,0.0
22147,0.0
22148,0.15186837361894645
22149,6.594868162724859e-07
22150,0.0
22151,0.0
22152,0.0005876641053436573
22153,0.0020323078145530857
22154,0.0
22155,0.0
22156,0.0
22157,1.6112113272815167e-05
22158,0.0037933510394658294
22159,0.008860633751075112
22160,0.00010613271104152474
22161,0.0
22162,0.0
22163,0.0
22164,0.0
22165,0.0
22166,4.455984342218279e-09
22167,0.0
22168,0.012375708778639683
22169,0.016736681384250315
22170,0.0
22171,2.032277101595726e-06
22172,0.00043316349287449
22173,8.2626423278258e-05
22174,0.0
22175,0.0
22176,0.0
22177,0.0
22178,0.004183457652763188
22179,0.0
22180,0.0
22181,0.0
22182,0.0
22183,0.0
22184,3.335921687217349e-05
22185,0.0019881593587909147
22186,0.0011262809511345603
22187,0.00217388823199201
22188,0.0017082345404249649
22189,0.007404556700445368
22190,0.004838026169080384
22191,0.0021432613792734347
22192,0.023490126295118173
22193,0.004114467314961677
22194,2.810017555124054e-05
22195,4.998983951245075e-09
22196,0.0
22197,0.0
22198,1.4968644973814694e-05
22199,0.000504872695670563
22200,0.0007274076171204082
22201,0.002517126519394143
22202,0.008593771888427108
22203,0.00701856203258444
22204,0.003568888242042722
22205,0.013194239038566705
22206,0.0
22207,0.024592823777533322
22208,0.015514250634206925
22209,0.0001473754699175331
22210,0.0
22211,4.487879746220079e-08
22212,4.9189279770709876e-08
22213,0.0004514967876665347
22214,1.7779575198998366e-05
22215,0.0
22216,1.2882196550538562e-05
22217,0.0004221133386104435
22218,0.0001602946736383151
22219,0.0
22220,0.0
22221,0.12120666874977826
22222,0.0065328105989659905
22223,0.0
22224,0.0
22225,0.0
22226,0.0015808723161566773
22227,0.0007520867011433683
22228,0.0
22229,0.0
22230,0.0
22231,0.0
22232,0.00016669578816402782
22233,0.002026922881659192
22234,0.0017300743830698107
22235,1.5343764154145924e-05
22236,0.0
22237,0.0
22238,0.0
22239,2.8782026455225156e-05
22240,0.0
22241,0.00015123011192704917
22242,0.0002603570918993864
22243,0.0
22244,0.0
22245,0.0
22246,0.0
22247,0.0
22248,0.0
22249,5.208077849773292e-06
22250,0.0
22251,0.0025377046315811537
22252,0.0
22253,0.0
22254,0.0
22255,0.0
22256,7.971383371440699e-05
22257,0.0016528252915766633
22258,0.00022752936660771838
22259,3.540869999411303e-05
22260,0.0011678756631135997
22261,0.0024565813434891753
22262,4.133998211240551e-07
22263,6.107493527437702e-05
22264,0.0006381924982980545
22265,1.3245681219105364e-06
22266,0.0
22267,0.0
22268,0.0
22269,0.0
22270,0.0
22271,0.0
22272,6.363841334168858e-07
22273,0.00024594768122199434
22274,0.0037414250055898767
22275,0.013060741331997017
22276,0.003487706985118728
22277,9.141009161667213e-07
22278,0.0021522601190351993
22279,0.00277610841687132
22280,0.05208326727165191
22281,0.0
22282,0.0
22283,0.0
22284,0.0
22285,0.0
22286,1.5643409139898067e-05
22287,0.000813527106277362
22288,0.00012581427083212967
22289,1.818391698351981e-07
22290,0.0
22291,0.0
22292,0.0
22293,0.0
22294,0.06438928653974546
22295,0.18728966996912957
22296,2.123015282403324e-06
22297,0.0
22298,0.0
22299,0.0
22300,0.0011507849719473555
22301,0.003042117865964558
22302,1.3623551233456153e-05
22303,6.841242462298658e-07
22304,0.0
22305,0.0
22306,0.0
22307,2.75664193750382e-05
22308,0.0008156163597819899
22309,7.320542475567552e-06
22310,0.0
22311,0.0
22312,0.027851474983265977
22313,0.0
22314,0.05150849209285815
22315,0.044664148889044644
22316,0.0
22317,0.0
22318,0.0
22319,0.0
22320,0.0
22321,0.0
22322,6.2977987837431e-05
22323,8.5049672892761e-06
22324,0.0003483118721922522
22325,1.075622803264962e-05
22326,0.0
22327,0.0
22328,6.128035119608574e-07
22329,8.932757971111705e-05
22330,5.425266965606506e-07
22331,0.0
22332,9.32641893696582e-05
22333,0.0013089300979501675
22334,0.00012188999310201367
22335,0.0
22336,5.4702217577088174e-05
22337,0.0
22338,0.0
22339,1.6800617113331016e-05
22340,0.0
22341,0.0
22342,9.620590477221993e-06
22343,5.6244949477925386e-05
22344,1.5067002503150345e-08
22345,0.0
22346,2.3957669878643464e-07
22347,0.0017470616624048038
22348,0.013677347619771723
22349,1.6335444541249345e-08
22350,5.22800182214622e-07
22351,0.0029762151192234054
22352,0.0007094566783839537
22353,0.004586422545952738
22354,0.0019759674594219635
22355,0.0
22356,3.2771290820463375e-05
22357,9.414552270177428e-05
22358,0.00011131076160659148
22359,1.7746961511281307e-06
22360,4.816558434378199e-07
22361,8.002447598828189e-05
22362,1.4999819355734138e-07
22363,0.0
22364,0.0
22365,0.0
22366,0.0
22367,0.022816407443419992
22368,0.016244687194120675
22369,0.003251026987448795
22370,0.0003826495227304472
22371,4.005278138973968e-08
22372,0.0
22373,0.0
22374,0.00023917944070979188
22375,0.005364472501662643
22376,0.00028538507519163653
22377,1.3999901244749539e-05
22378,0.0
22379,0.0
22380,0.0
22381,0.0
22382,1.2968774043102314e-05
22383,4.358587898188967e-05
22384,6.761519579769024e-05
22385,0.0
22386,0.0
22387,0.00043188973051345563
22388,0.0
22389,0.0
22390,0.0
22391,0.0
22392,0.0
22393,0.0
22394,0.00020776104931775836
22395,2.22927798259266e-08
22396,4.153185394440931e-06
22397,4.9856424314248315e-06
22398,0.0012825344134902593
22399,0.0
22400,0.0
22401,0.0
22402,0.0
22403,0.0
22404,7.54510240111032e-05
22405,0.00041292486262237263
22406,3.540375272325556e-06
22407,5.089236528445494e-06
22408,0.0
22409,3.8049527748671357e-07
22410,0.0
22411,0.0
22412,4.4949176633111484e-05
22413,0.0003777930268438996
22414,0.0
22415,0.0
22416,2.0233635274772997e-05
22417,2.254498749815949e-05
22418,1.8107148949002195e-05
22419,0.02322458702513595
22420,0.02867814130190908
22421,8.03387654080263e-05
22422,0.00031172749206845595
22423,0.0001797185609116973
22424,0.0010731224925492422
22425,0.00013304926281266542
22426,1.2847663098564554e-06
22427,0.004929126676398702
22428,0.0036064359159913685
22429,0.0015758578717925847
22430,0.0004941006011283855
22431,0.0015186274079162312
22432,0.0023800867836670497
22433,0.0015575660620943976
22434,0.0012883072845773337
22435,0.0009628216190921427
22436,0.0004344223830209318
22437,3.834742357180192e-05
22438,0.0
22439,0.0
22440,0.014703317895082757
22441,0.059787712740193955
22442,0.0
22443,0.0006326088372171381
22444,0.0003383595402037308
22445,0.0
22446,0.0
22447,0.0
22448,0.0021749587949232594
22449,0.00020824678040108098
22450,5.771934445294987e-05
22451,9.305394081129844e-09
22452,0.0
22453,0.0
22454,0.0
22455,0.0
22456,0.0002164326454962345
22457,8.515859040040945e-06
22458,0.0
22459,0.00044030264335425344
22460,0.0004857131406080883
22461,0.0
22462,0.0
22463,0.0
22464,0.0
22465,0.0
22466,0.0
22467,0.0008530012934098916
22468,5.514298304637848e-10
22469,1.3884840882353487e-05
22470,0.0
22471,2.3141261344939638e-05
22472,0.00193685719764099
22473,0.00014380065697263057
22474,0.0
22475,0.0
22476,4.5914809849605525e-08
22477,6.9130042124854585e-06
22478,0.0
22479,0.0
22480,3.6327354536489183e-07
22481,0.0
22482,0.0
22483,0.0
22484,2.580562816995792e-07
22485,0.00024042904968804191
22486,0.0020420384808907096
22487,8.82412894879197e-07
22488,0.0
22489,2.2573577660153744e-08
22490,0.00011404122776552876
22491,0.01064461341504076
22492,0.00983678031528983
22493,0.00028752758090978543
22494,0.0
22495,1.7832793509501293e-05
22496,2.2580811991494104e-06
22497,0.00013523568247093005
22498,3.36270265263631e-05
22499,1.1042888896896712e-05
22500,0.0007990308550571937
22501,0.0037240224107173902
22502,0.00012217104856047207
22503,0.0
22504,0.0
22505,3.793256909720526e-08
22506,9.899551030922466e-05
22507,0.00015918970237380995
22508,4.213996828132821e-06
22509,7.594704545435102e-07
22510,4.9624369978720564e-05
22511,0.0
22512,0.0
22513,0.10907201828592403
22514,0.027461650403217998
22515,0.0
22516,1.6346744401084484e-07
22517,0.0005214532406741839
22518,2.413903953798776e-05
22519,0.0
22520,0.0
22521,5.924518388752976e-06
22522,0.003170781235014602
22523,7.34756621116379e-05
22524,1.1206178602391278e-05
22525,7.732515848344487e-06
22526,5.4596910509315806e-11
22527,0.0
22528,0.0
22529,5.468158705846371e-05
22530,4.745205012951443e-06
22531,0.0
22532,0.0
22533,0.0
22534,0.0001462300885807381
22535,0.00026347388635897966
22536,3.9907035796044286e-05
22537,0.0
22538,0.0
22539,0.0
22540,0.0
22541,0.0
22542,0.0
22543,0.0
22544,0.0007360146594242589
22545,0.00011861773420143173
22546,0.00033027713431367614
22547,3.911380092050414e-05
22548,0.0
22549,0.0
22550,0.0016037004571749771
22551,0.0
22552,0.0
22553,0.0
22554,0.0
22555,0.0
22556,0.0
22557,0.0
22558,0.0
22559,0.0
22560,0.0
22561,1.8215683555226888e-08
22562,4.942347927624367e-07
22563,0.00028776854786866036
22564,0.08700783756684614
22565,0.0
22566,0.0
22567,0.0017861357165521985
22568,0.0567570272601174
22569,2.189804769361755e-08
22570,3.882395225790732e-06
22571,2.983901402019654e-08
22572,0.0
22573,0.0
22574,1.8712095543515438e-05
22575,1.2248743555928792e-06
22576,4.989714312130181e-09
22577,0.0001560732437212927
22578,1.7420489767864877e-07
22579,9.8222732850481e-05
22580,2.7464873507369684e-05
22581,2.5503011014203864e-07
22582,8.7049719588735e-06
22583,2.7910624941839564e-06
22584,0.0
22585,0.0
22586,0.0
22587,0.0
22588,0.0
22589,0.0
22590,0.21485299184244913
22591,0.44737886584144154
22592,0.001758017965343965
22593,2.6082986943169536e-07
22594,0.0
22595,6.462454602823018e-09
22596,1.0719826000446883e-07
22597,0.0
22598,0.0
22599,0.002197016023222076
22600,0.004696387351621576
22601,0.004256379655717195
22602,0.002210460064912637
22603,0.0011044512349081199
22604,0.0009721649009417709
22605,0.0007121327118336819
22606,5.732086697659032e-06
22607,3.566667264916584e-06
22608,0.0
22609,0.0
22610,0.00019214111902061007
22611,2.4388425075074224e-05
22612,0.0
22613,0.0
22614,0.0
22615,0.0
22616,0.0
22617,0.0
22618,0.0
22619,0.0
22620,0.0
22621,2.520743231477801e-07
22622,0.004014741110313291
22623,0.0
22624,0.00027817260822444084
22625,0.0
22626,0.0
22627,0.007493397611553737
22628,0.0
22629,0.0
22630,0.0
22631,0.0
22632,0.0
22633,1.2935724536394996e-06
22634,1.0564203406540229e-05
22635,0.00013272313171379098
22636,1.2519755165957822e-05
22637,0.0
22638,0.0
22639,0.0
22640,0.018836730414741765
22641,0.0001036799348300824
22642,3.2955014380906634e-05
22643,0.025766870121341764
22644,0.05064712946116769
22645,0.004185409276554263
22646,0.0004100716192560521
