,structure_formal_backyards
17148,0.001585364762227327
17149,0.0007360379160754422
17150,0.0002231778688044494
17151,0.00018188376524300523
17152,0.0002465047521536972
17153,0.0033503311553772174
17154,0.0001875756593182654
17155,0.0002372769611469585
17156,0.0022366991652558324
17157,0.001394427476480524
17158,2.5448923100047384e-05
17159,1.2828312429749979e-06
17160,8.491281898529934e-05
17161,0.001196040301353825
17162,5.3038915844772795e-06
17163,2.7445636037329086e-05
17164,0.0002547632601734807
17165,9.368186902833062e-06
17166,0.0002659641690802363
17167,0.0006165166418101817
17168,3.603080938614307e-06
17169,0.0011671037181557905
17170,0.00013967149078969988
17171,4.376356090857905e-07
17172,0.00020112984211209304
17173,0.00015670922124067142
17174,0.0006528682840746681
17175,1.7900727149163966e-05
17176,0.0007130772279603352
17177,0.00025673601705754394
17178,0.002097551977905391
17179,0.011729813021603972
17180,0.0008390794729972485
17181,0.002163054766728648
17182,0.00030009005665490736
17183,5.024910676917135e-05
17184,0.00032448191782797665
17185,0.0007713548122854991
17186,0.0005521942171181647
17187,0.002383243478363841
17188,0.00031461674671326553
17189,0.0014991262284251513
17190,0.0014302726534205223
17191,0.0005834068949872154
17192,0.0071885967974880845
17193,0.036607775889530375
17194,3.444020381863109e-08
17195,1.5923782004198183e-07
17196,0.0
17197,1.205870656462631e-07
17198,0.00010070054447712224
17199,1.4707574137934942e-05
17200,0.0015151802411843686
17201,3.08637560721041e-05
17202,0.00047239577519321525
17203,0.0011173069585131258
17204,0.001089437021854006
17205,4.2802709094166015e-08
17206,0.0
17207,0.0
17208,0.0
17209,0.0
17210,0.0
17211,0.0
17212,1.858359864366216e-07
17213,0.00038783207580386135
17214,0.0
17215,0.0
17216,0.0
17217,0.0
17218,0.0
17219,0.0
17220,0.0
17221,0.0
17222,0.0
17223,0.0
17224,6.542592074408982e-07
17225,0.0005058410698652862
17226,0.00011358943387682123
17227,0.0005079129128806218
17228,2.9684835086299928e-05
17229,9.51146202388674e-05
17230,4.094137161216939e-05
17231,1.686058552539715e-07
17232,0.0003640539628214027
17233,0.00043325935498459464
17234,2.410158705257944e-05
17235,0.0
17236,0.0
17237,4.4278511216236633e-07
17238,1.2558674125514418e-08
17239,0.000129435721964055
17240,0.002443313741740596
17241,5.588174426594952e-05
17242,0.0
17243,0.0
17244,0.0
17245,3.131494246444824e-08
17246,3.2780935568451196e-05
17247,0.0
17248,2.691569093645753e-09
17249,8.792312892936385e-06
17250,0.0
17251,4.180211242123726e-07
17252,0.00023173088890560335
17253,0.0
17254,0.0
17255,1.2412741193599182e-06
17256,5.728639894078464e-07
17257,0.0
17258,3.8760183299584083e-05
17259,0.0012300150205392065
17260,0.003387444159453205
17261,0.012283820243987605
17262,0.0
17263,1.875596460423541e-05
17264,0.0
17265,0.016107563945962033
17266,0.01609964964328209
17267,1.9285669923688286e-07
17268,0.0
17269,3.8430517421773267e-07
17270,1.189339633786959e-06
17271,0.0017225707569427928
17272,0.0006783501901012552
17273,0.0
17274,0.0
17275,0.0
17276,6.479144231694611e-07
17277,0.0
17278,0.0
17279,0.0
17280,0.0
17281,1.7094503974668854e-07
17282,2.491529375917974e-06
17283,0.0
17284,2.9100677890483638e-05
17285,0.00010414422394921819
17286,0.0009705985102574139
17287,0.0001043577987981314
17288,0.0
17289,0.0
17290,5.710098073064069e-06
17291,0.00026863370168173653
17292,0.0015136662532907385
17293,1.883969387846278e-05
17294,0.0001477933029381453
17295,0.00019064221036083496
17296,0.0019466809787748107
17297,0.0010753994518183845
17298,0.0006009500018254445
17299,0.0016520392829929857
17300,0.0014202042843306235
17301,0.0005821281314455297
17302,0.00014926770315453264
17303,3.6277890003531256e-06
17304,4.293081157715539e-05
17305,0.001986910907620597
17306,7.807190230176616e-06
17307,4.203238658346762e-07
17308,0.00019776761146408106
17309,0.0011204356574615782
17310,1.4006171343299594e-05
17311,6.879822034745879e-05
17312,0.000319344333517573
17313,2.6410238724183657e-05
17314,5.0069526215625095e-05
17315,5.9242748641159644e-05
17316,0.00033024881739842976
17317,3.378988404801817e-05
17318,4.098605532464904e-05
17319,0.0008618833142584167
17320,5.3055341770963357e-05
17321,0.0008942878111017537
17322,0.00037892331117760655
17323,7.958025966855038e-07
17324,0.00017439439465355728
17325,0.00031935747418536836
17326,0.003957490398862703
17327,3.433484741692964e-05
17328,0.00012977237026456158
17329,0.0010213134647373966
17330,0.0002013362643248485
17331,0.015491665890726997
17332,0.014926910173384527
17333,0.0034797017710087837
17334,0.003052554843905659
17335,0.00396925320029836
17336,0.0016373022197147939
17337,0.014507809420385362
17338,0.000773364590442229
17339,0.0031035028599888507
17340,0.002308265152002953
17341,9.751025777061045e-05
17342,0.0003335338678271559
17343,0.008451359348307262
17344,0.026605670174796262
17345,0.020256578231262985
17346,0.0
17347,0.0
17348,0.0
17349,0.0
17350,4.00248898112501e-06
17351,0.0012825910433456043
17352,0.00017171162872691567
17353,0.0010283231413925394
17354,1.0131238378693434e-05
17355,9.737116495923034e-06
17356,2.0295655047195945e-06
17357,2.255071683375249e-05
17358,5.473112662254363e-05
17359,9.593622594356508e-05
17360,7.103074651802447e-05
17361,1.8459114015247595e-06
17362,0.0
17363,0.0
17364,0.0
17365,1.4031624536818264e-05
17366,0.0
17367,0.0
17368,0.0
17369,0.0
17370,0.0
17371,0.0
17372,0.0
17373,0.0
17374,0.0
17375,8.621083917078339e-08
17376,9.398060428657982e-05
17377,0.000717116930990279
17378,0.0008666648178911206
17379,0.0016353777798254446
17380,0.00019790359727003045
17381,3.5522032251988984e-06
17382,0.00029607544732603524
17383,0.0008629937289146711
17384,4.576527950815001e-05
17385,0.0
17386,4.4545909580949474e-05
17387,0.0
17388,5.991968589677022e-06
17389,9.759221071972533e-05
17390,4.820184275392109e-05
17391,4.5510457623467274e-05
17392,3.9458833920597765e-06
17393,0.0012048227227419125
17394,0.0014173069491991365
17395,0.00014410724426710945
17396,0.0
17397,0.0
17398,8.659125982282863e-05
17399,0.00044966846619156866
17400,1.984091957375019e-07
17401,1.2502489333981633e-05
17402,4.0871139064272354e-05
17403,0.0007084081233340705
17404,9.812438304130334e-05
17405,0.0
17406,0.0
17407,1.2520333013590937e-08
17408,7.683299451095689e-05
17409,0.0001671454649511819
17410,0.0003782225127678116
17411,0.0005001645793602017
17412,0.005896974013015836
17413,0.0009134428476163777
17414,0.0
17415,0.00015537224744198411
17416,0.025793936008580695
17417,0.0
17418,0.0
17419,0.0
17420,0.0
17421,5.75982902392852e-09
17422,6.618477030186392e-05
17423,0.014919115088199649
17424,0.0
17425,0.0
17426,0.0
17427,0.0
17428,0.0
17429,0.0
17430,0.0
17431,0.0
17432,0.0
17433,0.0
17434,4.217679486073325e-06
17435,0.00021520562400042048
17436,1.2922838426424139e-06
17437,1.4612685221270944e-06
17438,0.0
17439,0.0006056955396524794
17440,0.0
17441,0.0
17442,2.4094332873001833e-06
17443,0.00011190460923407602
17444,0.0022334060541443638
17445,2.4817617499946785e-05
17446,5.210778092911907e-07
17447,0.000741945555493053
17448,0.0005957583192202956
17449,0.0017793928251965472
17450,0.0015265910634383974
17451,0.0030819357727488485
17452,0.003936872968344152
17453,0.00025155332143941654
17454,0.00012186937999490419
17455,0.00037372151654162564
17456,3.421945138432908e-05
17457,3.818814159373371e-05
17458,0.00022438143445116358
17459,5.886172632123325e-07
17460,0.00015076716689509331
17461,0.0001516746003530386
17462,0.0005650182364985875
17463,8.339749595087293e-05
17464,3.5255910758059706e-07
17465,4.79777924040278e-05
17466,9.85869362455277e-05
17467,5.930631998542233e-05
17468,0.00012159656271606281
17469,0.00013268382132072205
17470,5.155867032296728e-05
17471,5.472263032092049e-05
17472,0.0019885653585950823
17473,1.6450744109839152e-05
17474,0.001897689298075943
17475,0.0003125544973060383
17476,5.710529200515687e-09
17477,0.0013015180914568772
17478,0.00269903360929784
17479,0.0012934014105579154
17480,0.0005316416363799845
17481,0.0003317302048546414
17482,0.0002933010128539167
17483,0.0010196425109033713
17484,0.017644550367701267
17485,0.001980021826533212
17486,0.0009261400932538808
17487,0.0032602247128571695
17488,0.003449945274720493
17489,0.012944099770992729
17490,0.011234810243351706
17491,0.011883936011185
17492,0.00044133328751409757
17493,0.0002801246723679358
17494,0.0024087691332613285
17495,0.028845314890046558
17496,0.011545795738777365
17497,0.0016846633033315236
17498,7.542647719078445e-09
17499,0.0
17500,0.0
17501,0.0
17502,1.4897675767100257e-05
17503,0.003017365080116841
17504,0.0038374860467456444
17505,0.0007155427238822967
17506,0.0024149318669050516
17507,0.0012007517731565042
17508,0.0005903642228161403
17509,0.002148490094384127
17510,0.0014543592714448138
17511,0.0007145502554379041
17512,0.0002939487575578149
17513,0.00019277389035538532
17514,4.6595452253388016e-05
17515,0.0
17516,0.0
17517,0.0
17518,0.0
17519,0.0
17520,0.0
17521,0.0
17522,1.058375935150602e-06
17523,2.15266357021913e-05
17524,0.0
17525,4.4682072059300154e-05
17526,1.5383185984977698e-05
17527,6.84175390109145e-05
17528,0.000370215776128756
17529,0.00040071796711768566
17530,0.0024613283389165993
17531,0.0
17532,1.8234380838668789e-06
17533,0.0022459807841311297
17534,0.0010839979345905455
17535,0.0
17536,0.0
17537,0.0
17538,2.829912673509648e-06
17539,0.0
17540,4.207973260540702e-08
17541,4.151050512729196e-09
17542,0.0
17543,0.0
17544,0.0
17545,0.0
17546,0.0
17547,0.002295291818756922
17548,0.0007398556952711615
17549,1.1231516098835066e-06
17550,0.0
17551,9.612373877620143e-07
17552,0.0004111873020909838
17553,3.542205991124259e-08
17554,0.0008787919693269154
17555,0.0006341545704489932
17556,0.0
17557,0.0
17558,5.364857513712339e-06
17559,3.200934755672922e-05
17560,4.612991877093172e-05
17561,0.0004560999452191294
17562,0.0034072686603056645
17563,0.006702251523673101
17564,1.4844345566338937e-05
17565,0.0001877961042876277
17566,0.0
17567,0.00032990717068249494
17568,0.006364223913811333
17569,0.0
17570,0.0
17571,0.0
17572,0.0
17573,0.0
17574,1.2499400801285249e-10
17575,0.028448146757423506
17576,0.0
17577,0.0
17578,0.0
17579,0.0
17580,0.0
17581,0.0
17582,0.0
17583,0.0
17584,2.035133538368575e-05
17585,0.0004221267605119708
17586,0.00017692275807160683
17587,0.0005261210320375314
17588,0.0017066102070941692
17589,6.027246693439123e-05
17590,0.00011588158045332441
17591,0.000560686154954786
17592,0.0
17593,0.0
17594,2.4911939688880256e-05
17595,0.00041707156043949573
17596,0.0019673438024659273
17597,0.0002922597495080392
17598,3.251466700612788e-08
17599,1.2657920263096925e-05
17600,0.00032971638062516737
17601,0.0006318506398306791
17602,0.001754903378250682
17603,0.003398665319254374
17604,0.003463685524472503
17605,0.000980870796571745
17606,6.632959757436321e-05
17607,2.259006922066144e-05
17608,0.0001398436744346657
17609,2.127865977843128e-06
17610,3.766172690457637e-05
17611,4.532213843811925e-05
17612,1.1597804350767279e-05
17613,0.00037750530155577957
17614,0.0019774222622480782
17615,0.00019963514488789664
17616,2.192422614254012e-05
17617,1.8458363974962162e-06
17618,0.0009052394696614803
17619,5.2332249482414734e-06
17620,1.3448778891588375e-05
17621,0.00019251438929065946
17622,7.187880286103681e-05
17623,1.691227924455754e-05
17624,0.0026082453271234585
17625,5.7985882833305946e-05
17626,0.0001238384215274141
17627,0.0022893644298724535
17628,8.048331623701732e-05
17629,9.606232465101275e-05
17630,0.00022886383607506914
17631,3.402685110102736e-05
17632,0.0011551102768070237
17633,0.0005808895949232534
17634,0.002550819229779581
17635,3.602510320367274e-05
17636,0.007059847428288005
17637,0.005365977587761429
17638,0.0005801264184602451
17639,0.004209482697634372
17640,0.009088935524289238
17641,0.003094779508614318
17642,0.010623519885101003
17643,0.005736781283834091
17644,0.0014195382842217708
17645,0.00555892371947073
17646,0.03335745112329253
17647,0.036185928366997064
17648,0.0006556938019949578
17649,7.173465258676452e-05
17650,4.61384843426076e-05
17651,0.0
17652,0.0
17653,0.0
17654,0.000254648606193606
17655,0.0009644256528634021
17656,3.6986517912575183e-06
17657,0.00015533697434041185
17658,0.0005068716807024769
17659,0.00021806637661034845
17660,0.0
17661,0.0
17662,1.5260036049666656e-06
17663,0.0004344720955910718
17664,0.00017907629072546987
17665,0.0
17666,0.0
17667,0.0
17668,0.0
17669,0.0
17670,0.0
17671,0.0
17672,5.733048433755926e-09
17673,0.0
17674,0.0
17675,0.0007767782913296221
17676,4.5801930405838505e-08
17677,3.743543570769734e-06
17678,0.0006320036601122073
17679,0.00020317705034885505
17680,0.0015686313406813985
17681,0.0018107946568777684
17682,7.377584225983637e-05
17683,0.0002795047731497818
17684,0.002806930153642646
17685,2.8807664985268772e-05
17686,0.0
17687,0.0
17688,0.0
17689,0.0
17690,0.0
17691,0.0
17692,0.0
17693,0.0
17694,0.0
17695,0.0
17696,0.0
17697,0.0
17698,0.0
17699,0.0
17700,1.4389713950678164e-10
17701,0.00032673869822770534
17702,9.864269298113447e-06
17703,0.0
17704,1.4695043633071329e-05
17705,0.0011538152929744822
17706,0.000179288210456135
17707,0.0
17708,0.0
17709,0.0
17710,0.0
17711,0.0
17712,3.604646339981788e-07
17713,0.000645877365379332
17714,0.0019253870969197918
17715,0.0013287143816028482
17716,0.0
17717,6.096984991625512e-10
17718,0.00013502541545374035
17719,5.312799155399764e-07
17720,0.0
17721,0.0
17722,0.0
17723,0.0
17724,0.0
17725,0.0
17726,3.104620734728776e-08
17727,0.03121403201826398
17728,0.00047279176239346186
17729,7.2264357053195984e-06
17730,0.0001190411160345494
17731,8.344773551190078e-05
17732,0.0
17733,0.0
17734,0.0
17735,0.0
17736,0.0
17737,4.874870945364083e-05
17738,0.0004724260042266883
17739,0.00028141909687745434
17740,0.0026212592734959172
17741,0.002863759380744517
17742,0.0016176562363876483
17743,0.0009060460395642791
17744,4.8279721448931835e-05
17745,0.0
17746,1.443122404941346e-05
17747,1.4479083844569183e-05
17748,0.004612122206796528
17749,0.00010263878052965957
17750,3.619169995577324e-06
17751,1.0844964084926685e-05
17752,0.0008494683776218142
17753,3.6549975323004092e-06
17754,0.0015303954174860717
17755,0.002412757992879784
17756,2.194763089976858e-05
17757,0.001442957980626789
17758,4.0464900593812305e-05
17759,5.597230162456729e-05
17760,0.002450012806580968
17761,0.001418895322488577
17762,0.0005461005680828178
17763,2.059972724257861e-05
17764,1.0192023804761717e-05
17765,0.0012763100002193936
17766,0.0037774546514002735
17767,0.0002071229764944911
17768,5.408965218231626e-05
17769,0.0010405963522249408
17770,0.00013875273498243306
17771,2.7054669930267994e-05
17772,1.983147460427255e-06
17773,0.0001919244181906645
17774,0.00018470681711603963
17775,0.0004968263562399593
17776,3.5445801406840836e-05
17777,0.0
17778,9.268456364966508e-05
17779,2.0475282278866554e-05
17780,0.0024707922099033055
17781,7.637730084007741e-05
17782,0.0004110900009935412
17783,0.0
17784,4.278594145409979e-05
17785,0.00040601306969386287
17786,0.0025915248711263226
17787,9.297098142837677e-05
17788,3.9950660407721566e-05
17789,0.006359116336533622
17790,0.005074075528307323
17791,0.0017935411551337332
17792,0.0004709277526569509
17793,0.00016463189271942702
17794,0.014872649112490852
17795,0.014418876819607938
17796,0.002654863883089442
17797,0.012755646264261416
17798,0.04015158674249893
17799,0.014367170382964247
17800,0.00010173717405278182
17801,0.0
17802,1.1105094670978452e-06
17803,0.0
17804,0.0
17805,0.0
17806,0.0003509215789683335
17807,0.0003826809820660445
17808,0.0
17809,0.0
17810,0.0
17811,0.00025172464192673626
17812,0.00035202388144566247
17813,6.917996839072383e-06
17814,0.0
17815,0.0
17816,0.00019631689919092287
17817,2.592690636947732e-06
17818,0.0
17819,0.0
17820,0.0
17821,0.0
17822,0.0
17823,0.0
17824,1.976210666886584e-06
17825,1.3268058842641962e-05
17826,0.0
17827,1.0942395038422934e-05
17828,0.0003260125239243113
17829,0.00029118305385967966
17830,0.0010569675653484853
17831,0.0005101197233985065
17832,0.002991743879608235
17833,0.0060066128958168995
17834,0.0026033395800513872
17835,0.0015169636723280499
17836,0.0002467915972141024
17837,6.247322999030266e-05
17838,5.362038128527007e-06
17839,0.0
17840,0.0
17841,0.0
17842,0.0
17843,0.0
17844,0.0
17845,0.0
17846,0.0
17847,1.2206280192984703e-05
17848,2.4727827749262378e-05
17849,2.319166578206043e-05
17850,2.923358374110829e-07
17851,0.00019551441975965015
17852,6.471791996230045e-05
17853,0.00016906704710947971
17854,0.0032152135649442222
17855,0.0007017995465610857
17856,0.018247013113327583
17857,0.018110803193080213
17858,0.0
17859,0.0
17860,1.235422039698464e-06
17861,0.0
17862,0.0
17863,0.0
17864,1.964873619002287e-07
17865,0.0002708159099430471
17866,0.0007586927094739765
17867,2.3967672065798123e-07
17868,7.098779654528852e-07
17869,0.0
17870,1.9519694703985544e-05
17871,0.00014322698860704731
17872,5.2165638332169884e-05
17873,0.0
17874,0.0
17875,0.0
17876,0.0
17877,9.366712559751783e-07
17878,0.0001221087099031532
17879,0.07661601933671675
17880,0.02542755393461763
17881,0.0005382219927285308
17882,5.1293745277839685e-05
17883,4.5394602127252083e-05
17884,4.844131139294998e-07
17885,0.0
17886,0.0
17887,0.0
17888,0.0
17889,4.90178736853451e-06
17890,0.0003420728156172491
17891,0.0003203220189277123
17892,2.108077534766095e-06
17893,0.0
17894,0.00028442431911750106
17895,0.0015399443198734926
17896,0.0013268131611969352
17897,0.0
17898,2.1375137589791056e-05
17899,5.283867902541034e-05
17900,0.0007146772951065616
17901,0.005732420343556621
17902,5.1336091662302285e-05
17903,0.006069409567399467
17904,0.0009597012331154457
17905,5.131904153074771e-07
17906,0.00018805281040715604
17907,0.002568898228228359
17908,8.88443340218672e-08
17909,0.0009004334241305997
17910,0.0001862168145072589
17911,0.0002115246337862637
17912,0.0008490761227801706
17913,0.00011255091663727887
17914,0.0003844224220775445
17915,0.0001097758212367763
17916,0.00023968825835163577
17917,0.0002463640979012347
17918,0.0021287275187792695
17919,0.00024381074816220925
17920,8.398507321009236e-05
17921,0.0006560082845979979
17922,1.9547589203757412e-06
17923,7.60025577553706e-05
17924,0.00019056346995086326
17925,0.0001247962115908672
17926,6.280526649176466e-05
17927,0.0007507462846627781
17928,0.00010837946701833174
17929,1.7969661795654074e-09
17930,2.3394632252187047e-05
17931,0.00042205617134538636
17932,0.006942343592664021
17933,0.008268287561974329
17934,4.989682724305821e-07
17935,0.0
17936,6.041442148784211e-08
17937,5.910655144351422e-06
17938,0.008451536085501452
17939,0.00874155734206341
17940,1.3619377472187718e-05
17941,0.0022331258472585032
17942,0.00520693811286569
17943,1.8431635829179574e-05
17944,2.6663261450103062e-05
17945,0.00011074745010603376
17946,0.0004489701257497939
17947,0.01316321332265626
17948,0.027471664768899298
17949,0.003034158859433565
17950,0.025268310622925314
17951,0.0067838933444328495
17952,7.368269110051733e-05
17953,3.6792871373831536e-06
17954,0.00016342795284396067
17955,0.00016937980065180304
17956,3.4083410502670285e-06
17957,0.0
17958,0.00021555741461222653
17959,0.0007888250657696817
17960,0.0
17961,0.0
17962,1.427861321459229e-08
17963,8.019447256992948e-08
17964,4.2217180196945255e-06
17965,0.00015219501473078147
17966,5.949552200385126e-05
17967,0.0
17968,1.4943098178357933e-08
17969,2.04822869329135e-07
17970,0.0
17971,0.0
17972,0.0
17973,0.0
17974,0.0
17975,0.0
17976,0.0
17977,0.00010628976850101724
17978,2.7174388476690926e-08
17979,2.9272846317878785e-06
17980,4.290441253481534e-06
17981,9.735091460438007e-05
17982,0.003187412679139589
17983,0.006240216440485713
17984,0.006352342988219813
17985,0.004442422932970037
17986,3.3706285355912555e-06
17987,0.0
17988,3.1106832601202736e-09
17989,3.160624425481528e-10
17990,0.0
17991,0.0
17992,0.0
17993,0.0
17994,0.0
17995,0.0
17996,0.0
17997,8.685399352768317e-07
17998,0.0004814033011341412
17999,2.2945236546773744e-05
18000,1.3099061243865081e-05
18001,0.00012698981502526547
18002,3.9275581314718787e-08
18003,2.1242401303624292e-07
18004,6.066717966695445e-07
18005,0.00015861366465121096
18006,5.096897022415345e-08
18007,1.8426918967784365e-09
18008,0.0050501526231143835
18009,0.01560446493797723
18010,0.0
18011,0.0
18012,8.544275363373423e-06
18013,3.0855272697950066e-06
18014,4.2086618490925536e-07
18015,2.669326864340971e-08
18016,3.146854470952194e-09
18017,2.558214438305305e-05
18018,1.6869141195424727e-05
18019,0.0003498662341047447
18020,4.7909006172697e-07
18021,1.771324010887345e-06
18022,0.0
18023,0.0
18024,0.00018923513561717667
18025,0.00014155468503125926
18026,0.0
18027,0.0
18028,0.0
18029,0.0
18030,0.00011241303771793486
18031,0.001053263949443643
18032,0.01779429545108798
18033,2.7944200537523856e-06
18034,0.0
18035,0.0
18036,0.0
18037,0.0
18038,0.0
18039,0.0
18040,0.0
18041,0.0
18042,0.0
18043,3.629346287718654e-06
18044,0.0005986573465379125
18045,0.002377709439472566
18046,0.0013540438563164451
18047,0.0001007494489901085
18048,0.002005872417208401
18049,0.0
18050,1.6269836907475182e-09
18051,0.00031511698098589153
18052,2.027033505513687e-05
18053,0.00551091896895712
18054,0.0023051529556421518
18055,0.013086540248588612
18056,0.0010687674712580527
18057,6.916878250879679e-06
18058,2.0977472608757894e-05
18059,0.0019732891699882522
18060,0.0003683839245999109
18061,0.0027800976790680085
18062,0.0006415794305883082
18063,0.00015233544426391472
18064,2.1184787311353664e-05
18065,8.57015443102426e-06
18066,0.00012991178278161177
18067,0.0031940735608231
18068,0.0004853556953054467
18069,1.6858624958453816e-05
18070,8.342413498117482e-05
18071,2.4978754929861365e-05
18072,7.196628586513007e-05
18073,0.0006036520917673204
18074,5.68863794468786e-06
18075,1.5680057520435843e-08
18076,0.0003536809119759233
18077,0.00013464668391152467
18078,0.00013601890649433588
18079,0.0006030682744591342
18080,0.00030899433305909126
18081,2.6916450749207654e-07
18082,0.0
18083,0.00013645622372456006
18084,0.00019689814356304024
18085,0.009236642199143247
18086,5.5921264053030115e-05
18087,0.0
18088,0.0001134546715265309
18089,0.00020867945979936902
18090,0.003715966044609017
18091,0.004510609757449719
18092,0.0035953138900990168
18093,0.0009803854280162065
18094,2.2546875778401593e-08
18095,9.037082049094572e-09
18096,1.8926251518657255e-05
18097,3.548168533835216e-05
18098,0.00010479935933201001
18099,0.0005185710613871108
18100,0.015201411752914725
18101,0.012354001597354884
18102,0.02893507192833362
18103,0.009384323275986473
18104,0.0002850804484273978
18105,0.0008614065131021493
18106,0.0013934463248208232
18107,0.00734765887933986
18108,0.007405057299514221
18109,0.00169324639987588
18110,0.002606135079812745
18111,0.0014062521293073287
18112,9.068248227697023e-05
18113,0.00011461875599289229
18114,0.00010111052873975433
18115,9.910860678664687e-08
18116,0.0
18117,0.0
18118,0.000837132847525245
18119,0.0008298814326749215
18120,0.00019938899271370155
18121,0.00015977958167501342
18122,6.59684503677051e-05
18123,0.0
18124,7.731771462120721e-08
18125,7.919606690094876e-09
18126,0.0
18127,0.0
18128,0.0
18129,0.0003527693304552136
18130,0.0
18131,0.00018572892621305706
18132,1.073192495670974e-06
18133,2.6997978865073076e-06
18134,0.004524792816543121
18135,0.009585393892352105
18136,0.00485726952457545
18137,0.0020262637831207
18138,0.0035194472454715487
18139,0.002190861495242105
18140,0.0008314381975346876
18141,1.7806204269780352e-07
18142,0.0
18143,0.0
18144,1.9194521478905636e-08
18145,6.1522598771575e-05
18146,0.00016094490974179177
18147,4.141657102731175e-05
18148,0.0
18149,0.0
18150,0.0
18151,0.0
18152,3.7249019091703765e-05
18153,0.00014814558172287324
18154,0.0
18155,0.0
18156,0.0
18157,0.0
18158,0.0
18159,0.0
18160,0.0
18161,0.0
18162,0.0
18163,0.0
18164,0.0
18165,7.090070073656327e-07
18166,2.9943942672816977e-05
18167,0.0007283403051958153
18168,2.67819299102686e-09
18169,0.0036122053178127447
18170,0.020769028474389436
18171,0.1559647945600332
18172,0.13919612045100505
18173,0.06263748261105277
18174,0.0
18175,0.0
18176,0.0
18177,2.8019467065373794e-05
18178,0.008959097184397845
18179,0.0
18180,8.558655656090591e-07
18181,5.602090026462617e-06
18182,0.00010584052957925003
18183,0.0
18184,0.00027584372288510064
18185,0.00014775306803206976
18186,0.0
18187,0.0
18188,0.0
18189,0.0
18190,0.0
18191,0.0
18192,5.164661844516285e-09
18193,3.810921010383373e-05
18194,2.4682498998899437e-05
18195,0.00031364173835588666
18196,0.0025662794139985783
18197,0.00044660598908439434
18198,9.424699029913121e-05
18199,0.0042750238617449265
18200,0.007473027185259832
18201,0.002210422179648065
18202,9.203537445627138e-07
18203,4.047678171378216e-05
18204,0.00042903847874246784
18205,0.0004237831087601622
18206,0.006012797844380871
18207,0.0015976655955833702
18208,0.0008179005628239954
18209,2.173177771415634e-05
18210,3.831386355790522e-05
18211,5.6416449807943556e-06
18212,0.0036132742280768184
18213,0.002654917031468491
18214,9.402201532743265e-08
18215,2.600372658850571e-07
18216,6.398565563522496e-05
18217,1.3004339658297053e-07
18218,0.00014390165038570934
18219,0.0012113309091714714
18220,0.000982910947692008
18221,0.0004946465815469773
18222,3.248597615173026e-05
18223,7.059642326746055e-06
18224,0.00041989459465596735
18225,0.00022533731383039447
18226,0.00010880351213027235
18227,0.00012811709440639667
18228,0.00021080044112283794
18229,0.0015460207409307527
18230,0.00011159322846351062
18231,5.965642102198003e-05
18232,0.0010008626084013492
18233,9.618714409590138e-05
18234,1.1983861810282309e-10
18235,0.0010521230236651292
18236,3.884010968477948e-08
18237,0.0006208685645915851
18238,5.255429778702828e-06
18239,0.0
18240,0.0
18241,4.8203467619344856e-05
18242,0.0011094042171212568
18243,0.00024821207228266536
18244,0.00384589100486321
18245,0.0018221970909410208
18246,0.0009706677299072958
18247,9.120180141116801e-05
18248,3.0424012751628904e-05
18249,0.0
18250,5.9027096014547396e-05
18251,1.178374582580882e-05
18252,0.000958534298923823
18253,0.03925176441983842
18254,0.03273240652505052
18255,0.03274763206295461
18256,0.004819290379961473
18257,0.00572215297443288
18258,0.0035458875235121665
18259,0.01032511601129336
18260,0.007514876480935871
18261,0.0048198148731266105
18262,0.004803182624842257
18263,0.0017945403168238296
18264,0.0005349579498882659
18265,6.369090683726154e-08
18266,6.99480547080456e-08
18267,0.0
18268,0.0
18269,0.0
18270,0.0
18271,0.00011292626943018618
18272,3.194126072394847e-05
18273,0.0
18274,0.0
18275,0.0
18276,8.155800336549067e-06
18277,1.1186996230709397e-05
18278,2.1162164752064858e-07
18279,7.643055405520284e-05
18280,1.2024479031716668e-06
18281,0.0008822047177209422
18282,1.3156137171583597e-05
18283,4.153717381610833e-05
18284,0.0005699601214128324
18285,0.0001403396769367481
18286,0.005969732602992546
18287,0.0021324884952901024
18288,0.0010273846990648942
18289,0.0018287643762282388
18290,0.0012885101417107216
18291,0.001397641860429513
18292,0.0020722855457943087
18293,0.001363273665252358
18294,0.0009332165328559411
18295,0.0002971224283870083
18296,0.0007006324235512358
18297,2.7187702533774525e-05
18298,0.0
18299,1.7786649522426802e-05
18300,1.0378369398635176e-07
18301,0.0
18302,0.0
18303,0.0
18304,4.587765420716195e-05
18305,0.00013933577592328616
18306,0.000149332706401679
18307,0.0009449731259830556
18308,0.00020795136153940857
18309,0.00030841282128965145
18310,0.0009826420862859302
18311,0.0
18312,0.0
18313,0.0
18314,0.0
18315,0.0
18316,0.0
18317,0.0
18318,1.3228244398427756e-05
18319,0.0007134899473199979
18320,0.05770454920654396
18321,0.10028061082119834
18322,0.03973264114498238
18323,0.15208293664068512
18324,0.027963924152268636
18325,0.0028919283464327143
18326,0.0
18327,0.0
18328,0.03694826620043743
18329,0.02790136481935613
18330,2.5501985698459825e-08
18331,0.0
18332,8.056734189472597e-05
18333,5.335592477739146e-05
18334,0.0011605168147090983
18335,1.7855427105567594e-06
18336,0.0
18337,0.0
18338,0.0
18339,0.0
18340,0.0
18341,0.0
18342,2.1032471837345966e-05
18343,0.0006880733914421395
